,tweet_id,created_at,text,likes,retweeted,location,language,airline
218,1334130466744627200,2020-12-02 13:41:04,"RT @diecastryan: United’s 787-10 from a different angle. Photo taken nearly 2 years ago, just before the inaugural flight. #united #UnitedA…",0,False,United Kingdom,en,#UnitedAirlines
219,1334090017665331201,2020-12-02 11:00:21,"#UnitedAirlines begins flying #Pfizer’s #Covid-19 #Vaccine
https://t.co/OJCc7sw4fG https://t.co/GGCTpzND29",4,False,Barcelona,en,#UnitedAirlines
220,1334040363510636545,2020-12-02 07:43:02,It’s time to publicly shame United Airlines’ so #security #online #ttwcp #unitedairlines #infosec https://t.co/xnNpyoKcVn,1,False,Singapore,en,#UnitedAirlines
221,1333956948715208704,2020-12-02 02:11:34,RT @DeirdreRyanUGE: #UGE #DEN #electrostaticspray check-in counters for #UnitedAirlines to help keep everyone #safeandhealthy @jeremylehew…,0,False,"Denver, CO",en,#UnitedAirlines
222,1333903616470609921,2020-12-01 22:39:39,Our United E170 @flyohare. #flightattendant #flightattendants #flightattendantlife #flightattendantlifestyle… https://t.co/MAZZZv23Y1,0,False,Philadelphia ,en,#UnitedAirlines
223,1333890341829799936,2020-12-01 21:46:54,"RT @onemoreweektogo: Three different shots from the same sequence, featuring @united's special 757 in the #HerArtHere California livery! Wh…",0,False,"Norman, Oklahoma",en,#UnitedAirlines
224,1333874225271201794,2020-12-01 20:42:52,First class on my deadhead.  Seniority rules. Lol.  #flightattendant #flightattendants #flightattendantlife… https://t.co/I9MhqYmovV,0,False,Philadelphia ,en,#UnitedAirlines
225,1333858945694392322,2020-12-01 19:42:09,RT @DeirdreRyanUGE: #UGE #DEN #electrostaticspray check-in counters for #UnitedAirlines to help keep everyone #safeandhealthy @jeremylehew…,0,False,"Chicago, IL",en,#UnitedAirlines
226,1333856848211038211,2020-12-01 19:33:49,"‘Common Pass’ May Open Door to Loss of Freedom 

https://t.co/g8eV3eCD3S

#airlines #unitedAIRLINES… https://t.co/IUTAgKxioy",0,False,Texas,en,#UnitedAirlines
227,1333848314790481921,2020-12-01 18:59:54,Two for Tuesday. Two Star Alliance 777’s Air India and United at ORD. #chooseohare #airindia #unitedairlines #777… https://t.co/GQmnuEdvqn,0,False,"Illinois, USA",en,#UnitedAirlines
228,1333843324696932356,2020-12-01 18:40:04,"@united Starts Shipping #Covid-19 #Vaccine 
#unitedairlines
https://t.co/6kymQu2Uv1 https://t.co/Cuhc1sXONw",0,False,"Toronto, Ontario",en,#UnitedAirlines
229,1333832761774280704,2020-12-01 17:58:06,@united Your trying to tell me it takes you 2weeks to email a digital credit when youswitch tickets!During this tim… https://t.co/lz2z2oGPWb,0,False,"Vancouver, British Columbia",en,#UnitedAirlines
230,1333810452799877124,2020-12-01 16:29:27,@Bill_Maxwell_ My guess he is still trying to maintain #globalservices on #unitedairlines,0,False,,en,#UnitedAirlines
231,1333785971792302080,2020-12-01 14:52:10,"United Airlines, Boeing 777-300ER. Credit: https://t.co/3SCAzqLfSU #airliners #unitedairlines #united #boeing… https://t.co/UZVLftXuyG",0,False,Argentina,en,#UnitedAirlines
0,1336703932752531456,2020-12-09 16:07:06,United Airlines Takes Delivery Of 737 Max After The Controversial Boeing Jet Was Cleared To Fly Again… https://t.co/fY3jWOFhIm,0,False,"Lagos, Nigeria",en,#United_Airlines
