,Unnamed: 0,tweet_id,created_at,text,likes,retweeted,location,language,airline,Tweet_nonstop,sentiment_confidence,polarity,sentiment
393,1233,1328351657458081792,2020-11-16 14:58:09, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
394,1234,1328348170808676352,2020-11-16 14:44:18, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
395,1235,1328348163107926016,2020-11-16 14:44:16, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
396,1237,1328344504852750337,2020-11-16 14:29:44, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
397,1238,1328344487307960326,2020-11-16 14:29:39,  dear guest there is no flight from india to saudi arabia at this time kindly foll… ,3,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'foll', '']",0.9,0.6,Positive
398,1239,1328342695425794050,2020-11-16 14:22:32, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights sche… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', 'sche', '']",0.9,0.6,Positive
399,1240,1328342677042114568,2020-11-16 14:22:28, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights sche… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', 'sche', '']",0.9,0.6,Positive
400,1241,1328342655076536323,2020-11-16 14:22:23, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights schedu… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', 'schedu', '']",0.9,0.6,Positive
401,1242,1328342642279788545,2020-11-16 14:22:19, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
402,1245,1328332900421545995,2020-11-16 13:43:37, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
403,1246,1328329286932176899,2020-11-16 13:29:15, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights sche… ,4,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', 'sche', '']",0.9,0.6,Positive
404,1247,1328327025837416448,2020-11-16 13:20:16, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
405,1248,1328326986939379713,2020-11-16 13:20:07, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
406,1249,1328326556364771335,2020-11-16 13:18:24, hello dear guest kindly provide us with your eticket number it starts with  to assist you thank you,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'hello', 'dear', 'guest', 'kindly', 'provide', 'u', 'eticket', 'number', 'start', 'assist', 'thank']",0.9,0.6,Positive
407,1251,1328304130033639429,2020-11-16 11:49:17, dear guest we hope that you will follow up through the official website and if trips are added you can book thank you,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'hope', 'follow', 'official', 'website', 'trip', 'added', 'book', 'thank']",0.0,0.0,Neutral
408,1267,1328233035632943104,2020-11-16 07:06:47, dear guest you can follow the flight schedule by visiting the saudi website until flights are available thank you,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'follow', 'flight', 'schedule', 'visiting', 'saudi', 'website', 'flight', 'available', 'thank']",0.4,0.4,Positive
409,1273,1328186107201204233,2020-11-16 04:00:19, hello dear guest we hope you check and be informed of travel updates due to the corona virus cov… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'hello', 'dear', 'guest', 'hope', 'check', 'informed', 'travel', 'update', 'due', 'corona', 'virus', 'cov', '']",0.375,-0.125,Negative
410,1274,1328186084774309889,2020-11-16 04:00:13, hello dear guest we hope you check and be informed of travel updates due to the corona virus cov… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'hello', 'dear', 'guest', 'hope', 'check', 'informed', 'travel', 'update', 'due', 'corona', 'virus', 'cov', '']",0.375,-0.125,Negative
411,1277,1328175980192600066,2020-11-16 03:20:04, dear guest international flights will resume on  january  and that will be confirmed by aut… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'international', 'flight', 'resume', 'january', 'confirmed', 'aut', '']",0.5,0.2,Positive
412,1279,1328148483803582464,2020-11-16 01:30:49, hello dear guest we hope you check and be informed of travel updates due to the corona virus cov… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'hello', 'dear', 'guest', 'hope', 'check', 'informed', 'travel', 'update', 'due', 'corona', 'virus', 'cov', '']",0.375,-0.125,Negative
413,1280,1328145369478393856,2020-11-16 01:18:26, dear guest international flights will resume on  january  and that will be confirmed by aut… ,2,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'international', 'flight', 'resume', 'january', 'confirmed', 'aut', '']",0.5,0.2,Positive
414,1282,1328141672933437441,2020-11-16 01:03:45, hello dear guest we hope you check and be informed of travel updates due to the corona virus cov… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'hello', 'dear', 'guest', 'hope', 'check', 'informed', 'travel', 'update', 'due', 'corona', 'virus', 'cov', '']",0.375,-0.125,Negative
415,1283,1328141621406396417,2020-11-16 01:03:32, hello dear guest we hope you check and be informed of travel updates due to the corona virus cov… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'hello', 'dear', 'guest', 'hope', 'check', 'informed', 'travel', 'update', 'due', 'corona', 'virus', 'cov', '']",0.375,-0.125,Negative
416,1284,1328141570449825797,2020-11-16 01:03:20, hello dear guest we hope you check and be informed of travel updates due to the corona virus cov… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'hello', 'dear', 'guest', 'hope', 'check', 'informed', 'travel', 'update', 'due', 'corona', 'virus', 'cov', '']",0.375,-0.125,Negative
417,1292,1328077921215524866,2020-11-15 20:50:25, hello dear guest please visit saudia website  for the flights schedule and… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'hello', 'dear', 'guest', 'please', 'visit', 'saudia', 'website', 'flight', 'schedule', '']",0.0,0.0,Neutral
418,1293,1328077666487054342,2020-11-15 20:49:24, hello dear guest please visit saudia website  for the flights schedule and… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'hello', 'dear', 'guest', 'please', 'visit', 'saudia', 'website', 'flight', 'schedule', '']",0.0,0.0,Neutral
419,1295,1328071236879069185,2020-11-15 20:23:51, hello dear guest please visit saudia website  for the flights schedule and… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'hello', 'dear', 'guest', 'please', 'visit', 'saudia', 'website', 'flight', 'schedule', '']",0.0,0.0,Neutral
420,1297,1328060236767354885,2020-11-15 19:40:09, welcome valued guest kindly follow the flight schedule by visit  and choos… ,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'welcome', 'valued', 'guest', 'kindly', 'follow', 'flight', 'schedule', 'visit', 'choos', '']",0.9,0.7,Positive
421,1303,1328045537631891456,2020-11-15 18:41:44, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
422,1304,1328041939766284289,2020-11-15 18:27:26, dear guest please visit saudia website  for the flights schedule and price… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'please', 'visit', 'saudia', 'website', 'flight', 'schedule', 'price', '']",0.0,0.0,Neutral
423,1305,1328038498906083335,2020-11-15 18:13:46,khan dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['khan', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
424,1307,1328036516623486977,2020-11-15 18:05:53, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights sche… ,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', 'sche', '']",0.9,0.6,Positive
425,1308,1328036482133659653,2020-11-15 18:05:45, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights sc… ,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', 'sc', '']",0.9,0.6,Positive
426,1310,1328035704585265160,2020-11-15 18:02:40, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
427,1311,1328035698709065730,2020-11-15 18:02:38,ulla dear guest there is no flight from india to saudi arabia at this time kindly follow the flights sch… ,1,False,Saudi Arabia,en,Saudi_airlines,"['ulla', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', 'sch', '']",0.9,0.6,Positive
428,1312,1328035692849623041,2020-11-15 18:02:37, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights sch… ,2,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', 'sch', '']",0.9,0.6,Positive
429,1313,1328035397583167488,2020-11-15 18:01:27, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
430,1314,1328035073212420098,2020-11-15 18:00:09,"daily amp weekly flights with saudia to tabuk

from amp to riyadh  jeddah and dammam

book now… ",48,False,Saudi Arabia,en,Saudi_airlines,"['daily', 'amp', 'weekly', 'flight', 'saudia', 'tabuk', 'amp', 'riyadh', 'jeddah', 'dammam', 'book', '']",0.0,0.0,Neutral
431,1318,1328016659609755655,2020-11-15 16:46:59, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
432,1319,1328013282989453314,2020-11-15 16:33:34, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights sc… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', 'sc', '']",0.9,0.6,Positive
433,1322,1328003147256754176,2020-11-15 15:53:18,  dear guest please visit saudia website  for the flights sche… ,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'please', 'visit', 'saudia', 'website', 'flight', 'sche', '']",0.0,0.0,Neutral
434,1328,1327989162541281281,2020-11-15 14:57:43,pupung welcome valued guest kindly follow the flight schedule by visit  and choose f… ,1,False,Saudi Arabia,en,Saudi_airlines,"['pupung', 'welcome', 'valued', 'guest', 'kindly', 'follow', 'flight', 'schedule', 'visit', 'choose', 'f', '']",0.9,0.7,Positive
435,1336,1327973748918652929,2020-11-15 13:56:28, welcome valued guest kindly follow the flight schedule by visit  and choos… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'welcome', 'valued', 'guest', 'kindly', 'follow', 'flight', 'schedule', 'visit', 'choos', '']",0.9,0.7,Positive
436,1337,1327965931818070018,2020-11-15 13:25:25,  dear guest please visit saudia website  for the flights schedule and… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'please', 'visit', 'saudia', 'website', 'flight', 'schedule', '']",0.0,0.0,Neutral
437,1339,1327961663434264581,2020-11-15 13:08:27, welcome valued guest kindly follow the flight schedule by visit  and choose… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'welcome', 'valued', 'guest', 'kindly', 'follow', 'flight', 'schedule', 'visit', 'choose', '']",0.9,0.7,Positive
438,1340,1327960532175949827,2020-11-15 13:03:57, welcome valued guest kindly follow the flight schedule by visit  and choos… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'welcome', 'valued', 'guest', 'kindly', 'follow', 'flight', 'schedule', 'visit', 'choos', '']",0.9,0.7,Positive
439,1341,1327960450873569280,2020-11-15 13:03:38, welcome valued guest kindly follow the flight schedule by visit  and choos… ,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'welcome', 'valued', 'guest', 'kindly', 'follow', 'flight', 'schedule', 'visit', 'choos', '']",0.9,0.7,Positive
440,1379,1327696699222003713,2020-11-14 19:35:35,study welcome valued guest kindly check the baggage allowance page by visit  and c… ,0,False,Saudi Arabia,en,Saudi_airlines,"['study', 'welcome', 'valued', 'guest', 'kindly', 'check', 'baggage', 'allowance', 'page', 'visit', 'c', '']",0.9,0.7,Positive
441,1381,1327676879378272256,2020-11-14 18:16:49, hello dear guest please visit saudia website  for the flights schedule and… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'hello', 'dear', 'guest', 'please', 'visit', 'saudia', 'website', 'flight', 'schedule', '']",0.0,0.0,Neutral
442,1382,1327671875481300992,2020-11-14 17:56:56, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights sched… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', 'sched', '']",0.9,0.6,Positive
443,1383,1327671855784800257,2020-11-14 17:56:52, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights sch… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', 'sch', '']",0.9,0.6,Positive
444,1384,1327671849669566464,2020-11-14 17:56:50, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights sch… ,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', 'sch', '']",0.9,0.6,Positive
445,1387,1327642250936020993,2020-11-14 15:59:13, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
446,1388,1327641335311032321,2020-11-14 15:55:35, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights sched… ,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', 'sched', '']",0.9,0.6,Positive
447,1392,1327613279880015872,2020-11-14 14:04:06,kumel  dear guest there is no flight from india to saudi arabia at this time kindly follo… ,0,False,Saudi Arabia,en,Saudi_airlines,"['kumel', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follo', '']",0.9,0.6,Positive
448,1394,1327603278591488001,2020-11-14 13:24:21,kumel  dear guest there is no flight from india to saudi arabia at this time kindly follow the… ,1,False,Saudi Arabia,en,Saudi_airlines,"['kumel', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', '']",0.9,0.6,Positive
449,1395,1327603068880482306,2020-11-14 13:23:31, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
450,1396,1327602926743859200,2020-11-14 13:22:58, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
451,1397,1327591078132846594,2020-11-14 12:35:53,biswanatha welcome valued guest kindly follow the flight schedule by visit  and choose… ,0,False,Saudi Arabia,en,Saudi_airlines,"['biswanatha', 'welcome', 'valued', 'guest', 'kindly', 'follow', 'flight', 'schedule', 'visit', 'choose', '']",0.9,0.7,Positive
452,1398,1327590980757884928,2020-11-14 12:35:29, welcome valued guest kindly follow the flight schedule by visit  and choos… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'welcome', 'valued', 'guest', 'kindly', 'follow', 'flight', 'schedule', 'visit', 'choos', '']",0.9,0.7,Positive
453,1399,1327585367529238528,2020-11-14 12:13:11, welcome valued guest kindly follow the flight schedule by visit  and choos… ,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'welcome', 'valued', 'guest', 'kindly', 'follow', 'flight', 'schedule', 'visit', 'choos', '']",0.9,0.7,Positive
454,1410,1327461296275681280,2020-11-14 04:00:10, hello dear guest kindly contact your travel agency to assist you for the refund thank you,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'hello', 'dear', 'guest', 'kindly', 'contact', 'travel', 'agency', 'assist', 'refund', 'thank']",0.9,0.6,Positive
455,1412,1327452694307598336,2020-11-14 03:25:59, hello dear guest kindly provide us with your eticket number it starts with  to assist you thank you,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'hello', 'dear', 'guest', 'kindly', 'provide', 'u', 'eticket', 'number', 'start', 'assist', 'thank']",0.9,0.6,Positive
456,1414,1327447767644594176,2020-11-14 03:06:25, hello dear guest we hope you check and be informed of travel updates due to the corona virus cov… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'hello', 'dear', 'guest', 'hope', 'check', 'informed', 'travel', 'update', 'due', 'corona', 'virus', 'cov', '']",0.375,-0.125,Negative
457,1415,1327447609246703619,2020-11-14 03:05:47, hello dear guest we hope you check and be informed of travel updates due to the corona virus cov… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'hello', 'dear', 'guest', 'hope', 'check', 'informed', 'travel', 'update', 'due', 'corona', 'virus', 'cov', '']",0.375,-0.125,Negative
458,1416,1327447534529343489,2020-11-14 03:05:29, hello dear guest we hope you check and be informed of travel updates due to the corona virus covid… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'hello', 'dear', 'guest', 'hope', 'check', 'informed', 'travel', 'update', 'due', 'corona', 'virus', 'covid', '']",0.375,-0.125,Negative
459,1417,1327447461275820034,2020-11-14 03:05:12, hello dear guest we hope you check and be informed of travel updates due to the corona virus covid… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'hello', 'dear', 'guest', 'hope', 'check', 'informed', 'travel', 'update', 'due', 'corona', 'virus', 'covid', '']",0.375,-0.125,Negative
460,1418,1327447336897941505,2020-11-14 03:04:42, hello dear guest we hope you check and be informed of travel updates due to the corona virus covid… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'hello', 'dear', 'guest', 'hope', 'check', 'informed', 'travel', 'update', 'due', 'corona', 'virus', 'covid', '']",0.375,-0.125,Negative
461,1419,1327447304266199041,2020-11-14 03:04:34, hello dear guest we hope you check and be informed of travel updates due to the corona virus covid… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'hello', 'dear', 'guest', 'hope', 'check', 'informed', 'travel', 'update', 'due', 'corona', 'virus', 'covid', '']",0.375,-0.125,Negative
462,1420,1327445968015544321,2020-11-14 02:59:16,prahlad hello dear guest we hope you check and be informed of travel updates due to the corona virus covid… ,0,False,Saudi Arabia,en,Saudi_airlines,"['prahlad', 'hello', 'dear', 'guest', 'hope', 'check', 'informed', 'travel', 'update', 'due', 'corona', 'virus', 'covid', '']",0.375,-0.125,Negative
463,1428,1327351327350001665,2020-11-13 20:43:12, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
464,1430,1327350425880768513,2020-11-13 20:39:37, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights s… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
465,1431,1327350419677454343,2020-11-13 20:39:35, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights sche… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', 'sche', '']",0.9,0.6,Positive
466,1434,1327320006980472837,2020-11-13 18:38:44, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
467,1437,1327315865650466817,2020-11-13 18:22:17,"airlines weekly flights with saudia to abha

from amp to riyadh  jeddah  dammam amp sharurah

book now 

",0,False,Saudi Arabia,en,Saudi_airlines,"['airline', 'weekly', 'flight', 'saudia', 'abha', 'amp', 'riyadh', 'jeddah', 'dammam', 'amp', 'sharurah', 'book', '']",0.0,0.0,Neutral
468,1439,1327306077722054657,2020-11-13 17:43:23,islam dear guest there is no flight from india to saudi arabia at this time kindly follow the flights sch… ,0,False,Saudi Arabia,en,Saudi_airlines,"['islam', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', 'sch', '']",0.9,0.6,Positive
469,1441,1327291105415749632,2020-11-13 16:43:54, welcome valued guest kindly follow the flight schedule by visit  and choos… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'welcome', 'valued', 'guest', 'kindly', 'follow', 'flight', 'schedule', 'visit', 'choos', '']",0.9,0.7,Positive
470,1442,1327289873481523200,2020-11-13 16:39:00, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
471,1443,1327288300491706376,2020-11-13 16:32:45, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,1,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
472,1444,1327288289888514049,2020-11-13 16:32:42,yqhlhvzmdf dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['yqhlhvzmdf', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
473,1445,1327285872786624512,2020-11-13 16:23:06, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
474,1446,1327285843116109826,2020-11-13 16:22:59, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
475,1447,1327283803652493315,2020-11-13 16:14:53,  dear guest there is no flight from india to saudi arabia at this time kindly fo… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'fo', '']",0.9,0.6,Positive
476,1448,1327283786724290562,2020-11-13 16:14:49,kumel  dear guest there is no flight from india to saudi arabia at this time kindly follo… ,0,False,Saudi Arabia,en,Saudi_airlines,"['kumel', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follo', '']",0.9,0.6,Positive
477,1449,1327269874960396295,2020-11-13 15:19:32, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
478,1450,1327267933630980102,2020-11-13 15:11:49, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
479,1451,1327265217957519361,2020-11-13 15:01:02, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
480,1453,1327259113424900096,2020-11-13 14:36:46, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights sc… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', 'sc', '']",0.9,0.6,Positive
481,1454,1327258401731194886,2020-11-13 14:33:56, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights sche… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', 'sche', '']",0.9,0.6,Positive
482,1458,1327242708830875650,2020-11-13 13:31:35, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights sc… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', 'sc', '']",0.9,0.6,Positive
483,1459,1327242175084695556,2020-11-13 13:29:28, dear guest there is no flight from india to saudi arabia at this time kindly follow the flights s… ,0,False,Saudi Arabia,en,Saudi_airlines,"['', 'dear', 'guest', 'flight', 'india', 'saudi', 'arabia', 'time', 'kindly', 'follow', 'flight', '']",0.9,0.6,Positive
